account_id,customer_id,account_type,balance,status
A06927,C09128,Investment,299463.01,Active
A06928,C02022,Investment,506232.90,Active
A06929,C00826,Savings,843121.21,Active
A06930,C01032,Savings,11086.85,Active
A06931,C04452,Savings,922168.98,Active
A06932,C01961,Current,898530.15,Active
A06933,C09007,Savings,755042.77,Active
A06934,C07177,Investment,410800.71,Inactive
A06935,C00347,Investment,338269.98,Active
A06936,C07448,Current,571888.09,Active
A06937,C04625,Current,239808.02,Inactive
A06938,C07226,Savings,825955.93,Active
A06939,C09346,Investment,886949.47,Closed
A06940,C02328,Investment,520563.27,Closed
A06941,C04321,Savings,796390.10,Active
A06942,C06190,Investment,213890.21,Active
A06943,C06693,Savings,273734.67,Active
A06944,C08622,Current,981766.34,Active
A06945,C07010,Savings,133582.15,Active
A06946,C03209,Current,14933.55,Inactive
A06947,C05246,Current,712211.89,Active
A06948,C00618,Savings,476355.55,Inactive
A06949,C02871,Current,853173.38,Active
A06950,C04387,Savings,719004.06,Active
A06951,C08751,Savings,526860.35,Active
A06952,C07072,Savings,315506.14,Active
A06953,C01944,Current,283588.66,Active
A06954,C07107,Current,822688.48,Active
A06955,C07846,Savings,823277.18,Active
A06956,C00962,Savings,776274.06,Inactive
A06957,C09895,Investment,101899.78,Active
A06958,C05586,Investment,121655.61,Active
A06959,C06024,Investment,82135.43,Active
A06960,C00872,Savings,285951.59,Active
A06961,C03135,Investment,371326.39,Inactive
A06962,C09701,Current,509862.61,Active
A06963,C00242,Savings,784806.53,Closed
A06964,C08813,Savings,849262.69,Active
A06965,C05515,Current,228578.06,Active
A06966,C08114,Current,395816.85,Active
A06967,C01558,Current,561419.41,Active
A06968,C08662,Investment,555195.94,Active
A06969,C07677,Investment,771701.02,Active
A06970,C01469,Investment,77635.94,Active
A06971,C08713,Savings,307864.50,Active
A06972,C07269,Investment,46656.15,Closed
A06973,C00207,Investment,818236.77,Active
A06974,C04187,Current,233361.64,Active
A06975,C09090,Savings,185573.17,Active
A06976,C01547,Savings,114622.82,Active
A06977,C04884,Investment,173526.49,Active
A06978,C01514,Investment,301591.81,Active
A06979,C04490,Current,309824.82,Active
A06980,C08725,Investment,589112.19,Active
A06981,C05369,Investment,413285.97,Active
A06982,C00258,Savings,929857.74,Active
A06983,C06878,Investment,720379.00,Active
A06984,C04043,Current,360342.16,Active
A06985,C01704,Investment,364666.48,Active
A06986,C03246,Investment,44739.68,Active
A06987,C06373,Current,71464.57,Active
A06988,C01742,Current,685592.67,Active
A06989,C04385,Current,311496.72,Active
A06990,C02220,Investment,973903.40,Inactive
A06991,C08556,Current,127351.88,Active
A06992,C08574,Savings,512376.79,Active
A06993,C09406,Current,604763.15,Active
A06994,C04601,Current,896885.78,Active
A06995,C06061,Current,143042.27,Inactive
A06996,C08167,Current,171958.51,Active
A06997,C09351,Current,853603.18,Active
A06998,C06615,Savings,26576.03,Closed
A06999,C01219,Current,8601.35,Active
A07000,C04465,Investment,677351.72,Active
A07001,C01795,Current,735871.54,Active
A07002,C03174,Savings,894383.23,Active
A07003,C07191,Savings,699056.86,Active
A07004,C08635,Current,243540.87,Active
A07005,C01637,Investment,545999.46,Active
A07006,C09090,Investment,216246.22,Active
A07007,C04100,Investment,719894.33,Active
A07008,C00836,Current,481941.75,Active
A07009,C06000,Investment,457140.32,Active
A07010,C02604,Current,318312.20,Closed
A07011,C06294,Investment,278983.85,Active
A07012,C05170,Current,390366.41,Active
A07013,C05492,Current,773286.16,Inactive
A07014,C01363,Savings,141207.89,Inactive
A07015,C00295,Savings,522786.99,Active
A07016,C05532,Investment,526940.22,Active
A07017,C06017,Investment,423339.46,Active
A07018,C03044,Current,183238.40,Active
A07019,C05556,Savings,345849.93,Active
A07020,C05726,Savings,711709.31,Inactive
A07021,C03894,Savings,347869.99,Active
A07022,C08410,Investment,258895.53,Active
A07023,C08450,Current,66515.00,Active
A07024,C08463,Investment,956326.70,Active
A07025,C04144,Savings,280979.08,Active
A07026,C09711,Investment,874345.22,Active
A07027,C08851,Current,217678.16,Active
A07028,C02030,Investment,690243.28,Active
A07029,C03940,Savings,901123.25,Active
A07030,C03559,Savings,565535.39,Active
A07031,C00778,Savings,490498.07,Active
A07032,C06888,Current,554590.71,Active
A07033,C09294,Investment,832978.11,Active
A07034,C04982,Savings,875762.43,Active
A07035,C00007,Savings,834257.55,Active
A07036,C08003,Savings,672900.89,Active
A07037,C09795,Savings,611081.92,Active
A07038,C02344,Investment,917162.92,Active
A07039,C09235,Savings,271962.91,Active
A07040,C09907,Savings,777963.19,Active
A07041,C01826,Investment,765277.55,Active
A07042,C06881,Current,531100.25,Active
A07043,C06233,Savings,409160.65,Inactive
A07044,C06794,Savings,413601.76,Active
A07045,C07293,Investment,966767.89,Inactive
A07046,C07462,Investment,458236.25,Active
A07047,C06735,Investment,923014.19,Active
A07048,C04902,Investment,788800.17,Active
A07049,C01627,Current,854753.74,Active
A07050,C07572,Investment,544648.73,Active
A07051,C04339,Savings,690467.25,Active
A07052,C02685,Current,752491.26,Active
A07053,C05925,Savings,792796.80,Active
A07054,C07742,Current,932087.51,Active
A07055,C07045,Savings,266247.10,Active
A07056,C08754,Savings,543929.61,Closed
A07057,C08793,Investment,659604.17,Inactive
A07058,C07241,Investment,960972.35,Active
A07059,C00410,Savings,226505.55,Active
A07060,C09454,Savings,526032.74,Active
A07061,C04561,Investment,81611.83,Inactive
A07062,C00360,Savings,241519.20,Active
A07063,C08814,Current,212582.54,Closed
A07064,C02859,Investment,664086.65,Inactive
A07065,C05090,Savings,293666.00,Active
A07066,C07779,Investment,438027.54,Active
A07067,C05861,Current,927061.85,Active
A07068,C06727,Investment,163395.69,Inactive
A07069,C03811,Savings,502049.20,Active
A07070,C03964,Current,319187.87,Active
A07071,C06501,Investment,500510.79,Active
A07072,C04080,Savings,835265.02,Closed
A07073,C00689,Investment,322557.46,Closed
A07074,C06342,Investment,419173.77,Active
A07075,C03084,Savings,782038.32,Active
A07076,C00049,Investment,620771.13,Active
A07077,C09358,Investment,641371.71,Closed
A07078,C08208,Current,397398.39,Active
A07079,C07625,Savings,597096.81,Active
A07080,C01519,Savings,216170.88,Active
A07081,C06619,Investment,969570.14,Active
A07082,C06519,Savings,69891.34,Closed
A07083,C09750,Savings,143348.03,Active
A07084,C07433,Investment,973967.90,Active
A07085,C00382,Savings,804343.37,Active
A07086,C04880,Current,74625.17,Active
A07087,C06263,Investment,239000.45,Inactive
A07088,C06134,Investment,449376.73,Active
A07089,C06111,Current,155601.96,Inactive
A07090,C03071,Savings,164600.68,Active
A07091,C08859,Investment,179694.46,Inactive
A07092,C03476,Investment,700827.97,Active
A07093,C07529,Savings,118411.00,Active
A07094,C07834,Investment,393026.00,Active
A07095,C07478,Savings,5804.77,Active
A07096,C02502,Investment,279955.57,Closed
A07097,C03167,Savings,228198.74,Active
A07098,C07891,Current,421023.40,Active
A07099,C04440,Current,388579.73,Active
A07100,C03351,Savings,278008.86,Closed
A07101,C04810,Investment,283635.54,Active
A07102,C09201,Investment,508783.35,Active
A07103,C00578,Current,441866.31,Active
A07104,C04683,Current,793376.90,Active
A07105,C07193,Investment,372344.55,Active
A07106,C06008,Savings,775953.22,Active
A07107,C04539,Savings,448993.17,Active
A07108,C06323,Investment,681742.26,Active
A07109,C09167,Current,92109.82,Active
A07110,C03008,Investment,521850.41,Closed
A07111,C03405,Current,108757.97,Active
A07112,C07874,Investment,393912.58,Active
A07113,C01114,Current,285363.88,Inactive
A07114,C07950,Current,301275.40,Inactive
A07115,C03225,Investment,446327.05,Active
A07116,C00299,Savings,68246.56,Active
A07117,C02934,Current,486964.67,Active
A07118,C06852,Savings,875010.53,Active
A07119,C08283,Investment,670207.04,Active
A07120,C04633,Investment,919425.99,Closed
A07121,C05416,Investment,703201.71,Active
A07122,C05316,Current,535453.05,Active
A07123,C02875,Savings,823102.76,Active
A07124,C04291,Current,331128.88,Active
A07125,C06631,Current,772127.07,Active
A07126,C01408,Savings,64616.67,Inactive
A07127,C03825,Investment,521745.76,Active
A07128,C08222,Investment,841912.01,Active
A07129,C08711,Investment,831016.91,Active
A07130,C08340,Current,315611.33,Active
A07131,C04153,Current,838280.60,Active
A07132,C01680,Current,15062.45,Active
A07133,C05734,Investment,237690.41,Active
A07134,C00607,Savings,995749.96,Active
A07135,C05485,Current,692313.26,Active
A07136,C06352,Current,78768.98,Active
A07137,C06322,Current,335513.45,Active
A07138,C09849,Current,718544.12,Active
A07139,C03206,Current,115629.85,Active
A07140,C02287,Savings,940746.68,Active
A07141,C07588,Investment,125214.13,Active
A07142,C01323,Investment,51141.67,Active
A07143,C04556,Investment,519321.52,Active
A07144,C08743,Current,443400.12,Active
A07145,C05454,Current,447202.20,Active
A07146,C04754,Investment,645548.18,Active
A07147,C02957,Savings,883564.35,Active
A07148,C02088,Investment,706422.38,Active
A07149,C03950,Current,390836.77,Active
A07150,C04304,Investment,518013.08,Active
A07151,C08405,Investment,10922.15,Active
A07152,C09838,Investment,813171.06,Active
A07153,C02265,Investment,980515.72,Active
A07154,C05172,Investment,273603.97,Active
A07155,C02322,Current,107921.77,Active
A07156,C07639,Savings,625504.01,Active
A07157,C04897,Current,849470.70,Active
A07158,C05697,Investment,542265.73,Active
A07159,C00477,Investment,62223.18,Active
A07160,C00461,Investment,297619.43,Active
A07161,C00896,Current,147897.35,Active
A07162,C04768,Current,720778.04,Active
A07163,C08715,Investment,590664.11,Active
A07164,C04385,Current,759386.01,Active
A07165,C03974,Savings,143166.77,Active
A07166,C04590,Savings,687644.62,Active
A07167,C02831,Current,306409.51,Active
A07168,C09292,Savings,589302.40,Active
A07169,C01311,Savings,139249.71,Active
A07170,C01213,Current,656168.93,Closed
A07171,C08320,Current,79187.80,Active
A07172,C04570,Savings,325381.18,Active
A07173,C06353,Investment,332580.07,Closed
A07174,C08005,Savings,2221.40,Active
A07175,C07406,Current,476629.27,Active
A07176,C00884,Savings,206436.40,Active
A07177,C07061,Savings,476334.49,Active
A07178,C07607,Investment,747213.96,Active
A07179,C06983,Current,955177.17,Inactive
A07180,C05073,Current,272892.90,Active
A07181,C01272,Savings,817223.28,Closed
A07182,C02300,Savings,984395.99,Active
A07183,C05800,Current,243463.45,Active
A07184,C07883,Savings,56070.03,Active
A07185,C05618,Investment,174848.20,Active
A07186,C04549,Current,602911.77,Active
A07187,C08938,Savings,139457.55,Active
A07188,C02232,Investment,665637.96,Active
A07189,C05829,Current,942115.63,Active
A07190,C08515,Savings,735712.87,Active
A07191,C03376,Savings,477708.74,Active
A07192,C01820,Savings,923211.60,Active
A07193,C07658,Savings,663317.55,Active
A07194,C00959,Current,498720.57,Active
A07195,C03055,Current,254404.15,Active
A07196,C05629,Current,736392.08,Inactive
A07197,C05340,Investment,602886.90,Active
A07198,C01690,Savings,839809.31,Active
A07199,C06803,Investment,833990.44,Active
A07200,C00680,Savings,299184.06,Active
A07201,C04845,Current,601785.46,Active
A07202,C03782,Investment,945782.65,Closed
A07203,C08657,Current,371810.74,Active
A07204,C01631,Savings,800515.84,Active
A07205,C05673,Investment,679617.97,Active
A07206,C07803,Savings,378635.29,Active
A07207,C07759,Current,35430.69,Active
A07208,C01163,Investment,155459.46,Active
A07209,C01810,Investment,7689.08,Active
A07210,C07191,Savings,929418.08,Active
A07211,C08968,Savings,489126.07,Active
A07212,C06786,Investment,890959.48,Active
A07213,C05040,Investment,964350.22,Active
A07214,C05127,Investment,710700.71,Active
A07215,C01917,Investment,821847.62,Active
A07216,C04377,Savings,745374.45,Closed
A07217,C03927,Current,414633.47,Active
A07218,C05461,Savings,172990.14,Inactive
A07219,C01979,Investment,472118.84,Active
A07220,C00068,Savings,538044.75,Active
A07221,C02095,Savings,359585.38,Active
A07222,C02734,Savings,542250.41,Active
A07223,C05888,Current,985902.64,Active
A07224,C09360,Investment,31289.82,Active
A07225,C01162,Current,117419.56,Active
A07226,C01510,Current,470693.21,Active
A07227,C04319,Current,824617.00,Inactive
A07228,C01633,Savings,904656.63,Active
A07229,C00721,Current,419295.65,Active
A07230,C06601,Investment,531322.27,Active
A07231,C05982,Current,717253.74,Active
A07232,C02996,Current,948201.52,Active
A07233,C06959,Savings,239385.82,Closed
A07234,C00872,Savings,689030.82,Inactive
A07235,C05575,Savings,394526.66,Closed
A07236,C03265,Savings,742249.41,Active
A07237,C00997,Investment,695301.45,Active
A07238,C04512,Savings,661375.61,Inactive
A07239,C09969,Current,778148.27,Active
A07240,C05144,Current,897431.98,Active
A07241,C06811,Current,467342.26,Active
A07242,C04168,Current,614411.90,Inactive
A07243,C04556,Savings,714569.82,Active
A07244,C00285,Savings,934614.20,Active
A07245,C01798,Savings,760281.87,Closed
A07246,C04311,Savings,447899.11,Active
A07247,C01600,Savings,758168.13,Active
A07248,C02922,Savings,958873.57,Active
A07249,C08884,Investment,223794.67,Active
A07250,C02695,Investment,730585.93,Inactive
A07251,C03426,Investment,236076.54,Active
A07252,C01895,Current,276667.14,Active
A07253,C06634,Current,462357.88,Closed
A07254,C07162,Savings,43257.65,Active
A07255,C00586,Savings,887299.66,Active
A07256,C02009,Investment,897317.73,Active
A07257,C04394,Current,608781.94,Active
A07258,C03527,Investment,954620.05,Closed
A07259,C08327,Investment,578319.89,Active
A07260,C02104,Current,970549.69,Active
A07261,C06372,Savings,87109.03,Active
A07262,C05696,Investment,351631.67,Active
A07263,C00310,Investment,481436.84,Active
A07264,C05546,Current,329165.82,Inactive
A07265,C03474,Savings,509457.49,Active
A07266,C09037,Savings,937781.37,Active
A07267,C08807,Current,275341.18,Active
A07268,C05238,Savings,106297.18,Active
A07269,C08875,Savings,245308.39,Active
A07270,C04888,Savings,549610.84,Active
A07271,C03700,Savings,951147.85,Active
A07272,C05295,Current,46888.39,Active
A07273,C07354,Savings,229310.49,Inactive
A07274,C00623,Savings,48176.10,Active
A07275,C06581,Savings,346653.46,Active
A07276,C09257,Current,83836.38,Active
A07277,C03817,Savings,627395.38,Active
A07278,C06359,Savings,647637.25,Active
A07279,C05138,Current,849466.35,Inactive
A07280,C09796,Investment,703918.49,Active
A07281,C07116,Investment,23013.30,Active
A07282,C07106,Investment,820935.20,Active
A07283,C05889,Current,403525.21,Active
A07284,C01392,Investment,859890.90,Active
A07285,C09457,Savings,863678.72,Active
A07286,C07878,Current,503159.99,Active
A07287,C05916,Investment,809081.80,Active
A07288,C08079,Current,223989.17,Active
A07289,C06184,Savings,113771.26,Active
A07290,C02206,Investment,629844.37,Active
A07291,C09485,Savings,516492.57,Active
A07292,C07781,Current,647140.52,Active
A07293,C03571,Current,901476.35,Active
A07294,C09691,Current,936354.75,Active
A07295,C02779,Savings,29621.51,Active
A07296,C09303,Investment,664699.93,Active
A07297,C05622,Investment,774024.48,Active
A07298,C03247,Current,535167.15,Active
A07299,C09041,Current,368870.88,Active
A07300,C04025,Current,744745.79,Active
A07301,C00643,Investment,518215.62,Active
A07302,C04756,Investment,914903.83,Active
A07303,C01400,Investment,833957.60,Inactive
A07304,C07220,Investment,988546.11,Inactive
A07305,C07250,Investment,783616.19,Active
A07306,C08138,Investment,835483.81,Active
A07307,C03079,Savings,939804.79,Active
A07308,C09125,Savings,386725.91,Active
A07309,C08046,Current,665804.19,Active
A07310,C03702,Current,44416.31,Active
A07311,C08052,Savings,437317.07,Active
A07312,C05233,Current,757100.87,Active
A07313,C07762,Investment,613729.65,Active
A07314,C08659,Savings,18952.84,Active
A07315,C00252,Savings,228433.71,Active
A07316,C02761,Investment,118315.13,Active
A07317,C09647,Savings,256010.28,Active
A07318,C01535,Investment,821136.99,Active
A07319,C09351,Savings,109833.87,Active
A07320,C09152,Investment,879964.40,Active
